time,dry-bulb temperature (°C),relative humidity (%),atmospheric pressure (hPa),wind speed (m/s),wind direction,ground temperature (°C),horizontal total solar radiation intensity (W/m2),horizontal diffuse solar radiation intensity (W/m2)
2022-03-09 12:00:00,15.2,28,1010.7,2.1,315,27.8,619.0,324.0
2022-03-09 13:00:00,17.3,23,1008.9,1.4,158,29.7,540.0,325.0
2022-03-09 14:00:00,17.5,23,1007.2,3.4,200,26.9,384.0,305.0
2022-03-09 15:00:00,18.0,24,1006.7,4.0,195,24.9,254.0,224.0
2022-03-09 16:00:00,17.3,28,1006.7,2.2,182,20.4,132.0,130.0
2022-03-09 17:00:00,16.5,35,1006.5,1.7,220,15.1,40.0,42.0
2022-03-09 18:00:00,14.9,41,1006.4,0.9,235,10.3,0.0,0.0
2022-03-09 19:00:00,12.5,49,1006.6,0.4,230,7.0,0.0,0.0
2022-03-09 20:00:00,10.4,55,1006.5,0.0,PPC,5.6,0.0,0.0
2022-03-09 21:00:00,9.5,59,1006.6,0.0,PPC,4.5,0.0,0.0
2022-03-09 22:00:00,10.1,59,1006.5,1.5,293,4.0,0.0,0.0
2022-03-09 23:00:00,7.3,68,1006.3,0.4,110,2.4,0.0,0.0
2022-03-10 00:00:00,5.2,74,1006.0,0.0,PPC,1.3,0.0,0.0
2022-03-10 01:00:00,3.9,77,1005.6,0.7,106,0.4,0.0,0.0
2022-03-10 02:00:00,2.9,85,1005.3,0.0,PPC,-0.4,0.0,0.0
2022-03-10 03:00:00,3.0,82,1005.0,0.7,88,-0.9,0.0,0.0
2022-03-10 04:00:00,2.0,87,1005.0,0.6,126,-1.6,0.0,0.0
2022-03-10 05:00:00,1.1,89,1004.9,0.7,116,-0.9,0.0,0.0
2022-03-10 06:00:00,1.0,91,1004.9,1.3,59,-1.3,0.0,0.0
2022-03-10 07:00:00,0.8,90,1005.5,0.8,107,-1.0,31.0,34.0
2022-03-10 08:00:00,3.2,84,1005.1,1.4,86,1.8,161.0,143.0
2022-03-10 09:00:00,7.1,68,1005.7,1.0,118,10.6,316.0,242.0
2022-03-10 10:00:00,10.1,57,1005.3,2.0,84,17.7,463.0,317.0
2022-03-10 11:00:00,13.2,47,1005.0,0.2,PPC,25.2,570.0,358.0
2022-03-10 12:00:00,15.0,44,1004.2,0.9,23,24.8,624.0,384.0
2022-03-10 13:00:00,16.9,40,1003.3,1.0,109,27.0,602.0,381.0
2022-03-10 14:00:00,18.5,35,1002.6,0.5,287,29.8,506.0,323.0
2022-03-10 15:00:00,19.4,34,1001.8,1.9,300,26.9,379.0,260.0
2022-03-10 16:00:00,18.9,34,1001.6,1.2,275,21.1,265.0,219.0
2022-03-10 17:00:00,18.2,38,1001.7,1.1,265,15.6,87.0,83.0
2022-03-10 18:00:00,16.3,44,1002.5,0.8,233,9.6,0.0,0.0
2022-03-10 19:00:00,12.5,54,1003.4,0.7,105,6.1,0.0,0.0
2022-03-10 20:00:00,9.2,66,1004.2,0.2,PPC,4.3,0.0,0.0
2022-03-10 21:00:00,7.4,72,1004.8,0.3,117,3.2,0.0,0.0
2022-03-10 22:00:00,7.4,72,1005.2,0.9,69,2.5,0.0,0.0
2022-03-10 23:00:00,6.9,72,1005.6,1.4,86,2.0,0.0,0.0
2022-03-11 00:00:00,6.2,74,1006.1,0.9,96,1.6,0.0,0.0
2022-03-11 01:00:00,5.5,78,1006.6,2.0,84,1.5,0.0,0.0
2022-03-11 02:00:00,7.1,69,1007.0,1.9,107,1.7,0.0,0.0
2022-03-11 03:00:00,6.3,72,1007.2,1.1,97,1.7,0.0,0.0
2022-03-11 04:00:00,5.8,73,1008.0,0.2,PPC,1.6,0.0,0.0
2022-03-11 05:00:00,6.2,70,1008.6,0.9,148,2.6,0.0,0.0
2022-03-11 06:00:00,8.0,59,1009.5,1.5,107,3.9,0.0,0.0
2022-03-11 07:00:00,8.9,53,1010.4,0.9,114,4.7,12.0,16.0
2022-03-11 08:00:00,8.9,53,1011.2,0.5,173,6.6,38.0,42.0
2022-03-11 09:00:00,11.0,46,1012.2,0.0,PPC,9.5,116.0,121.0
2022-03-11 10:00:00,11.9,37,1012.6,0.3,87,11.9,150.0,156.0
2022-03-11 11:00:00,12.9,42,1012.7,1.0,228,12.9,126.0,129.0
2022-03-11 12:00:00,12.3,50,1012.6,2.0,233,11.4,82.0,87.0
2022-03-11 13:00:00,11.7,52,1011.8,2.4,233,10.7,74.0,78.0
2022-03-11 14:00:00,10.9,54,1012.4,0.9,251,10.1,48.0,51.0
2022-03-11 15:00:00,11.1,46,1012.0,1.8,219,10.2,15.0,18.0
2022-03-11 16:00:00,10.9,51,1011.5,0.6,219,8.8,37.0,41.0
2022-03-11 17:00:00,11.0,45,1011.4,1.1,236,7.8,18.0,22.0
2022-03-11 18:00:00,10.5,48,1011.5,1.1,266,6.6,0.0,0.0
2022-03-11 19:00:00,10.0,51,1011.4,1.3,234,6.0,0.0,0.0
2022-03-11 20:00:00,9.9,48,1011.3,0.6,277,5.8,0.0,0.0
2022-03-11 21:00:00,9.8,44,1010.8,0.8,231,5.5,0.0,0.0
2022-03-11 22:00:00,9.9,34,1011.4,2.1,262,5.5,0.0,0.0
2022-03-11 23:00:00,9.3,34,1010.5,1.1,205,4.9,0.0,0.0
2022-03-12 00:00:00,8.9,39,1010.0,1.2,238,4.6,0.0,0.0
2022-03-12 01:00:00,8.3,41,1009.3,0.6,158,4.4,0.0,0.0
2022-03-12 02:00:00,7.7,32,1008.0,0.9,209,4.1,0.0,0.0
2022-03-12 03:00:00,7.5,37,1007.2,0.2,PPC,4.0,0.0,0.0
2022-03-12 04:00:00,6.7,42,1005.8,0.0,PPC,3.8,0.0,0.0
2022-03-12 05:00:00,6.3,43,1004.6,0.8,51,3.8,0.0,0.0
2022-03-12 06:00:00,6.3,42,1004.8,0.0,PPC,3.6,0.0,0.0
2022-03-12 07:00:00,4.3,80,1005.3,2.2,82,2.9,0.0,0.0
2022-03-12 08:00:00,3.2,90,1004.0,0.5,65,3.3,42.0,44.0
2022-03-12 09:00:00,4.0,87,1003.7,1.5,69,6.6,97.0,100.0
2022-03-12 10:00:00,5.3,77,1004.1,2.9,66,9.8,360.0,344.0
2022-03-12 11:00:00,7.4,68,1003.7,2.0,124,17.2,362.0,347.0
2022-03-12 12:00:00,8.7,59,1002.0,1.3,49,19.0,514.0,413.0
2022-03-12 13:00:00,9.9,54,1001.0,0.2,PPC,19.7,425.0,368.0
2022-03-12 14:00:00,11.1,53,999.9,1.2,42,20.3,446.0,349.0
2022-03-12 15:00:00,12.6,48,999.1,1.0,74,20.7,418.0,275.0
2022-03-12 16:00:00,13.2,46,999.2,1.6,186,18.3,297.0,169.0
2022-03-12 17:00:00,13.1,48,999.2,1.3,230,12.2,101.0,74.0
2022-03-12 18:00:00,11.5,54,999.6,0.8,222,7.4,0.0,0.0
2022-03-12 19:00:00,9.6,60,1000.4,0.3,231,4.1,0.0,0.0
2022-03-12 20:00:00,6.5,75,1001.3,1.2,76,2.9,0.0,0.0
2022-03-12 21:00:00,5.3,82,1001.5,1.0,93,1.7,0.0,0.0
2022-03-12 22:00:00,3.9,88,1002.0,1.0,117,0.6,0.0,0.0
2022-03-12 23:00:00,3.4,89,1003.2,0.9,75,0.2,0.0,0.0
2022-03-13 00:00:00,3.1,91,1003.0,1.6,62,0.4,0.0,0.0
2022-03-13 01:00:00,3.8,89,1002.9,2.3,72,0.6,0.0,0.0
2022-03-13 02:00:00,3.8,88,1003.5,1.2,108,-0.3,0.0,0.0
2022-03-13 03:00:00,2.1,90,1003.2,1.3,72,-0.7,0.0,0.0
2022-03-13 04:00:00,2.4,92,1003.1,1.3,82,-0.6,0.0,0.0
2022-03-13 05:00:00,3.2,90,1003.0,2.1,94,-0.8,0.0,0.0
2022-03-13 06:00:00,3.1,89,1002.9,1.4,112,-0.5,0.0,0.0
2022-03-13 07:00:00,2.5,89,1003.9,0.9,126,-0.6,39.0,41.0
2022-03-13 08:00:00,4.2,85,1004.5,0.0,PPC,2.0,158.0,162.0
2022-03-13 09:00:00,8.1,64,1005.4,1.5,292,14.4,250.0,255.0
2022-03-13 10:00:00,10.6,55,1006.0,1.0,251,20.8,484.0,319.0
2022-03-13 11:00:00,12.8,54,1006.0,2.4,262,21.5,580.0,439.0
2022-03-13 12:00:00,11.1,60,1005.9,2.6,264,26.5,575.0,477.0
2022-03-13 13:00:00,10.5,60,1005.9,2.9,246,25.8,98.0,101.0
2022-03-13 14:00:00,10.0,61,1005.8,2.6,245,19.7,74.0,78.0
2022-03-13 15:00:00,10.7,58,1005.7,2.8,205,17.2,47.0,50.0
2022-03-13 16:00:00,10.6,61,1004.4,2.2,232,14.1,41.0,44.0
2022-03-13 17:00:00,10.4,63,1004.6,2.0,236,11.5,26.0,30.0
2022-03-13 18:00:00,10.4,56,1004.6,1.7,192,9.6,0.0,0.0
2022-03-13 19:00:00,9.1,53,1005.2,1.2,207,5.1,0.0,0.0
2022-03-13 20:00:00,9.0,61,1005.3,2.2,207,6.9,0.0,0.0
2022-03-13 21:00:00,8.5,59,1005.4,1.2,192,6.5,0.0,0.0
2022-03-13 22:00:00,8.3,65,1006.1,1.4,205,6.3,0.0,0.0
2022-03-13 23:00:00,7.7,67,1005.5,0.0,PPC,5.6,0.0,0.0
2022-03-14 00:00:00,6.7,74,1005.0,1.2,130,5.2,0.0,0.0
2022-03-14 01:00:00,6.6,75,1005.9,1.5,213,4.8,0.0,0.0
2022-03-14 02:00:00,6.0,74,1006.4,1.6,233,4.6,0.0,0.0
2022-03-14 03:00:00,5.2,83,1004.7,0.9,113,4.0,0.0,0.0
2022-03-14 04:00:00,5.1,82,1004.5,0.0,PPC,4.0,0.0,0.0
2022-03-14 05:00:00,2.9,87,1004.5,0.5,60,-0.1,0.0,0.0
2022-03-14 06:00:00,1.3,92,1005.1,0.3,99,-0.5,0.0,0.0
2022-03-14 07:00:00,1.0,95,1006.7,0.5,132,-0.4,54.0,49.0
2022-03-14 08:00:00,4.2,86,1007.0,1.4,118,7.1,236.0,148.0
2022-03-14 09:00:00,7.7,70,1007.6,1.5,90,16.3,481.0,135.0
2022-03-14 10:00:00,10.6,56,1007.6,1.1,78,23.3,648.0,130.0
2022-03-14 11:00:00,13.0,41,1006.9,2.6,114,28.2,760.0,108.0
2022-03-14 12:00:00,15.1,27,1006.1,2.2,85,32.6,783.0,119.0
2022-03-14 13:00:00,16.9,19,1004.9,3.6,333,34.7,768.0,108.0
2022-03-14 14:00:00,18.4,14,1004.3,3.0,15,34.2,668.0,90.0
2022-03-14 15:00:00,19.5,13,1003.6,1.5,174,33.2,530.0,114.0
2022-03-14 16:00:00,19.4,13,1003.1,1.6,81,26.5,333.0,113.0
2022-03-14 17:00:00,18.8,14,1002.2,2.2,75,16.9,127.0,74.0
2022-03-14 18:00:00,16.4,19,1002.6,0.6,115,9.9,0.0,0.0
2022-03-14 19:00:00,13.0,24,1003.1,1.3,158,6.6,0.0,0.0
2022-03-14 20:00:00,15.2,23,1003.3,1.8,174,7.6,0.0,0.0
2022-03-14 21:00:00,14.6,29,1003.8,3.0,191,8.3,0.0,0.0
2022-03-14 22:00:00,13.9,32,1003.6,2.0,159,7.4,0.0,0.0
2022-03-14 23:00:00,10.7,49,1004.1,1.6,190,6.5,0.0,0.0
2022-03-15 00:00:00,8.0,59,1004.1,3.6,225,5.1,0.0,0.0
2022-03-15 01:00:00,6.4,61,1004.0,1.9,210,3.4,0.0,0.0
2022-03-15 02:00:00,5.5,61,1004.4,1.6,245,2.2,0.0,0.0
2022-03-15 03:00:00,4.6,63,1003.6,1.3,250,1.7,0.0,0.0
2022-03-15 04:00:00,4.0,65,1003.5,1.7,275,1.0,0.0,0.0
2022-03-15 05:00:00,3.4,66,1003.4,2.6,278,1.0,0.0,0.0
2022-03-15 06:00:00,3.2,66,1003.6,1.6,269,0.1,0.0,0.0
2022-03-15 07:00:00,2.3,71,1003.5,1.2,182,0.4,51.0,53.0
2022-03-15 08:00:00,3.8,65,1002.7,0.8,171,5.9,179.0,173.0
2022-03-15 09:00:00,6.1,53,1003.5,0.9,273,13.2,367.0,286.0
2022-03-15 10:00:00,8.1,47,1003.3,1.2,251,22.1,509.0,343.0
2022-03-15 11:00:00,9.3,47,1001.9,1.0,54,28.6,643.0,342.0
2022-03-15 12:00:00,10.7,42,1001.0,1.3,280,32.0,693.0,340.0
2022-03-15 13:00:00,12.5,39,999.7,1.0,271,33.6,636.0,356.0
2022-03-15 14:00:00,15.0,34,998.5,0.7,265,33.0,560.0,338.0
2022-03-15 15:00:00,16.5,31,998.1,0.5,10,30.6,396.0,297.0
2022-03-15 16:00:00,17.3,30,997.4,0.2,PPC,25.4,222.0,200.0
2022-03-15 17:00:00,15.8,32,997.8,1.1,238,15.9,79.0,81.0
2022-03-15 18:00:00,14.3,37,998.1,0.3,68,11.7,0.0,0.0
2022-03-15 19:00:00,12.2,44,999.4,1.2,138,9.6,0.0,0.0
2022-03-15 20:00:00,11.0,49,1000.7,1.6,52,8.2,0.0,0.0
2022-03-15 21:00:00,9.8,52,1001.1,0.0,PPC,6.5,0.0,0.0
2022-03-15 22:00:00,8.6,58,1002.0,0.3,132,6.3,0.0,0.0
2022-03-15 23:00:00,8.4,58,1002.9,0.0,PPC,6.4,0.0,0.0
2022-03-16 00:00:00,7.9,61,1001.8,1.2,94,5.8,0.0,0.0
2022-03-16 01:00:00,8.5,57,1002.9,0.7,300,6.1,0.0,0.0
2022-03-16 02:00:00,8.4,59,1003.0,0.9,19,5.2,0.0,0.0
2022-03-16 03:00:00,8.6,60,1004.2,1.0,142,6.4,0.0,0.0
2022-03-16 04:00:00,10.2,55,1004.9,0.6,228,5.7,0.0,0.0
2022-03-16 05:00:00,9.9,53,1007.0,2.3,259,6.0,0.0,0.0
2022-03-16 06:00:00,9.0,57,1008.4,2.9,275,5.9,0.0,0.0
2022-03-16 07:00:00,8.6,52,1009.3,1.7,289,6.4,36.0,40.0
2022-03-16 08:00:00,8.3,54,1010.9,3.3,222,8.4,125.0,131.0
2022-03-16 09:00:00,9.2,52,1011.6,2.2,215,13.1,229.0,231.0
2022-03-16 10:00:00,9.9,50,1012.8,2.1,265,18.2,486.0,375.0
2022-03-16 11:00:00,10.9,48,1013.1,2.4,257,22.5,558.0,383.0
2022-03-16 12:00:00,12.1,45,1013.1,1.9,262,27.1,601.0,444.0
2022-03-16 13:00:00,13.2,42,1012.8,1.1,235,29.1,593.0,410.0
2022-03-16 14:00:00,14.4,36,1012.0,1.9,192,29.4,559.0,395.0
2022-03-16 15:00:00,14.2,38,1012.3,1.7,235,25.4,285.0,271.0
2022-03-16 16:00:00,13.4,43,1012.5,3.1,212,19.4,200.0,196.0
2022-03-16 17:00:00,12.5,47,1013.1,1.9,189,16.9,72.0,76.0
2022-03-16 18:00:00,10.9,52,1014.4,2.8,181,10.0,0.0,0.0
2022-03-16 19:00:00,9.9,47,1015.8,1.7,175,9.0,0.0,0.0
2022-03-16 20:00:00,8.8,44,1017.1,1.1,188,7.9,0.0,0.0
2022-03-16 21:00:00,7.6,54,1018.4,3.0,172,7.0,0.0,0.0
2022-03-16 22:00:00,6.6,53,1019.3,2.2,182,6.2,0.0,0.0
2022-03-16 23:00:00,5.5,52,1019.9,1.4,157,5.3,0.0,0.0
2022-03-17 00:00:00,4.8,52,1019.9,1.5,223,4.8,0.0,0.0
2022-03-17 01:00:00,4.6,50,1020.0,1.1,198,4.4,0.0,0.0
2022-03-17 02:00:00,3.8,47,1020.8,2.5,248,3.5,0.0,0.0
2022-03-17 03:00:00,3.4,47,1020.2,1.0,229,3.1,0.0,0.0
2022-03-17 04:00:00,3.1,47,1019.8,1.8,225,2.7,0.0,0.0
2022-03-17 05:00:00,3.0,44,1020.1,2.0,229,2.5,0.0,0.0
2022-03-17 06:00:00,2.9,43,1020.8,1.4,245,2.2,0.0,0.0
2022-03-17 07:00:00,2.9,39,1021.4,1.3,199,2.4,9.0,11.0
2022-03-17 08:00:00,2.8,36,1021.7,1.8,125,4.6,50.0,54.0
2022-03-17 09:00:00,3.1,37,1021.3,1.9,197,7.4,150.0,154.0
2022-03-17 10:00:00,2.8,46,1021.0,1.4,246,9.4,107.0,110.0
2022-03-17 11:00:00,2.9,43,1020.2,2.1,176,10.3,166.0,171.0
2022-03-17 12:00:00,1.9,54,1020.0,1.7,252,8.0,178.0,183.0
2022-03-17 13:00:00,0.8,73,1019.0,1.8,150,6.4,137.0,140.0
2022-03-17 14:00:00,1.1,71,1018.2,1.7,133,7.8,55.0,56.0
2022-03-17 15:00:00,0.3,84,1017.3,1.2,214,1.5,74.0,76.0
2022-03-17 16:00:00,-0.3,90,1016.8,0.9,208,2.6,48.0,52.0
2022-03-17 17:00:00,-0.4,92,1016.5,1.8,230,0.0,29.0,32.0
2022-03-17 18:00:00,-0.6,90,1016.3,2.1,211,0.0,0.0,0.0
2022-03-17 19:00:00,-0.8,91,1016.3,1.8,241,-0.1,0.0,0.0
2022-03-17 20:00:00,-0.9,91,1015.9,0.5,206,0.3,0.0,0.0
2022-03-17 21:00:00,-1.4,91,1015.6,0.5,125,0.2,0.0,0.0
2022-03-17 22:00:00,-1.1,86,1015.4,0.2,PPC,0.2,0.0,0.0
2022-03-17 23:00:00,-1.5,90,1014.4,0.5,49,0.1,0.0,0.0
2022-03-18 00:00:00,-1.6,91,1013.4,0.9,112,0.1,0.0,0.0
2022-03-18 01:00:00,-1.3,90,1012.4,0.0,PPC,0.0,0.0,0.0
2022-03-18 02:00:00,-1.1,88,1012.2,1.2,194,0.0,0.0,0.0
2022-03-18 03:00:00,-1.1,89,1011.3,0.4,215,0.0,0.0,0.0
2022-03-18 04:00:00,-1.2,86,1010.3,0.4,139,0.0,0.0,0.0
2022-03-18 05:00:00,-1.2,84,1010.1,1.2,180,0.0,0.0,0.0
2022-03-18 06:00:00,-1.1,85,1009.5,0.4,175,0.0,0.0,0.0
2022-03-18 07:00:00,-1.1,84,1008.9,0.7,128,0.0,26.0,28.0
2022-03-18 08:00:00,-0.9,82,1008.7,1.0,36,0.1,68.0,72.0
2022-03-18 09:00:00,-0.5,80,1008.5,0.8,70,0.6,103.0,105.0
2022-03-18 10:00:00,-0.2,77,1008.0,0.4,162,2.4,163.0,166.0
2022-03-18 11:00:00,-0.1,74,1007.8,0.9,216,2.8,135.0,139.0
2022-03-18 12:00:00,0.0,72,1006.1,0.8,230,3.4,253.0,259.0
2022-03-18 13:00:00,0.1,77,1005.1,0.2,PPC,2.5,65.0,67.0
2022-03-18 14:00:00,-0.3,86,1004.1,0.5,291,-0.1,27.0,29.0
2022-03-18 15:00:00,-0.6,90,1003.8,0.5,24,-0.1,16.0,18.0
2022-03-18 16:00:00,-0.7,93,1004.8,1.1,287,0.0,14.0,13.0
2022-03-18 17:00:00,-0.7,92,1004.5,0.0,PPC,-0.1,0.0,0.0
2022-03-18 18:00:00,-0.7,91,1005.4,1.1,276,-0.1,0.0,0.0
2022-03-18 19:00:00,-1.0,91,1006.1,0.9,326,0.0,0.0,0.0
2022-03-18 20:00:00,-2.6,92,1006.6,0.0,PPC,-0.1,0.0,0.0
2022-03-18 21:00:00,-3.2,96,1006.6,0.0,PPC,-0.1,0.0,0.0
2022-03-18 22:00:00,-3.4,95,1007.3,0.0,PPC,-0.1,0.0,0.0
2022-03-18 23:00:00,-4.0,94,1008.2,1.0,86,-0.2,0.0,0.0
2022-03-19 00:00:00,-4.4,95,1008.8,0.8,72,-0.2,0.0,0.0
2022-03-19 01:00:00,-1.4,85,1009.6,1.4,50,-0.1,0.0,0.0
2022-03-19 02:00:00,-2.0,84,1009.5,2.1,57,-0.1,0.0,0.0
2022-03-19 03:00:00,-2.1,73,1010.0,2.4,18,-0.2,0.0,0.0
2022-03-19 04:00:00,-2.3,64,1009.9,2.5,57,-0.2,0.0,0.0
2022-03-19 05:00:00,-3.2,68,1011.0,1.4,90,-0.2,0.0,0.0
2022-03-19 06:00:00,-3.6,65,1011.2,1.4,46,-0.2,0.0,0.0
2022-03-19 07:00:00,-2.8,61,1012.5,1.5,32,-0.2,51.0,23.0
2022-03-19 08:00:00,-0.4,54,1013.9,1.6,81,-0.1,145.0,76.0
2022-03-19 09:00:00,1.2,51,1013.7,1.9,59,0.1,533.0,153.0
2022-03-19 10:00:00,2.2,42,1014.7,1.8,59,0.1,746.0,243.0
2022-03-19 11:00:00,3.0,41,1014.2,2.2,63,-0.1,596.0,490.0
2022-03-19 12:00:00,3.4,37,1013.8,1.8,102,-0.1,635.0,490.0
2022-03-19 13:00:00,4.2,36,1012.6,1.7,63,0.1,826.0,135.0
2022-03-19 14:00:00,5.1,32,1011.3,2.1,85,12.9,745.0,135.0
2022-03-19 15:00:00,6.1,28,1010.6,1.1,130,15.6,415.0,195.0
2022-03-19 16:00:00,6.6,31,1010.5,2.1,12,13.3,398.0,158.0
2022-03-19 17:00:00,6.2,27,1009.6,0.7,47,8.1,104.0,77.0
2022-03-19 18:00:00,5.0,30,1010.0,0.0,PPC,2.4,0.0,3.0
2022-03-19 19:00:00,2.9,40,1010.2,0.0,PPC,-1.1,0.0,0.0
2022-03-19 20:00:00,0.6,62,1010.7,0.5,108,-0.5,0.0,0.0
2022-03-19 21:00:00,-0.4,69,1011.2,0.4,94,-0.6,0.0,0.0
2022-03-19 22:00:00,-0.4,73,1011.2,0.6,78,-0.7,0.0,0.0
2022-03-19 23:00:00,-1.3,78,1011.8,0.6,83,-1.0,0.0,0.0
2022-03-20 00:00:00,-2.2,81,1011.9,1.0,54,-1.5,0.0,0.0
2022-03-20 01:00:00,-2.8,81,1011.7,0.7,59,-2.3,0.0,0.0
2022-03-20 02:00:00,-3.4,83,1011.8,0.6,62,-2.9,0.0,0.0
2022-03-20 03:00:00,-4.0,85,1011.7,0.4,98,-3.3,0.0,0.0
2022-03-20 04:00:00,-4.6,85,1011.6,0.6,90,-3.8,0.0,0.0
2022-03-20 05:00:00,-4.8,86,1011.7,0.5,123,-3.9,0.0,0.0
2022-03-20 06:00:00,-4.7,88,1012.4,0.0,PPC,-3.9,0.0,0.0
2022-03-20 07:00:00,-3.3,91,1012.1,0.7,70,-1.3,39.0,41.0
2022-03-20 08:00:00,-1.2,83,1012.0,0.0,PPC,0.0,152.0,145.0
2022-03-20 09:00:00,2.0,62,1012.4,1.1,304,1.8,557.0,306.0
2022-03-20 10:00:00,3.7,53,1012.6,0.7,123,10.8,617.0,285.0
2022-03-20 11:00:00,5.2,49,1011.7,0.7,67,19.6,630.0,342.0
2022-03-20 12:00:00,6.6,47,1011.4,2.1,230,21.6,778.0,283.0
2022-03-20 13:00:00,7.4,47,1010.9,2.6,224,21.7,742.0,295.0
2022-03-20 14:00:00,8.5,42,1009.9,2.4,259,22.5,648.0,273.0
2022-03-20 15:00:00,9.8,38,1009.5,2.3,261,20.6,508.0,224.0
2022-03-20 16:00:00,10.5,33,1009.2,1.6,197,16.9,318.0,175.0
2022-03-20 17:00:00,10.2,35,1009.3,1.3,124,10.5,128.0,93.0
2022-03-20 18:00:00,9.3,34,1010.1,0.4,35,5.4,0.0,3.0
2022-03-20 19:00:00,7.3,44,1010.7,1.1,60,2.1,0.0,0.0
2022-03-20 20:00:00,3.8,62,1011.7,0.8,65,-0.2,0.0,0.0
2022-03-20 21:00:00,2.0,66,1012.6,0.2,PPC,-0.6,0.0,0.0
2022-03-20 22:00:00,1.2,72,1013.5,0.0,PPC,-0.8,0.0,0.0
2022-03-20 23:00:00,0.8,76,1013.9,0.0,PPC,-0.9,0.0,0.0
2022-03-21 00:00:00,-0.2,81,1014.3,0.0,PPC,-0.9,0.0,0.0
2022-03-21 01:00:00,-0.4,84,1014.8,0.7,90,-1.2,0.0,0.0
2022-03-21 02:00:00,-1.7,86,1015.3,1.2,90,-1.5,0.0,0.0
2022-03-21 03:00:00,-1.6,85,1015.5,0.9,91,-1.9,0.0,0.0
2022-03-21 04:00:00,-1.8,84,1015.1,1.0,68,-2.1,0.0,0.0
2022-03-21 05:00:00,-2.1,87,1015.2,0.7,98,-2.4,0.0,0.0
2022-03-21 06:00:00,-2.4,90,1015.8,1.6,110,-2.3,0.0,0.0
2022-03-21 07:00:00,-0.8,87,1015.9,1.1,119,-0.8,68.0,70.0
2022-03-21 08:00:00,3.8,55,1017.0,1.4,94,0.6,279.0,183.0
2022-03-21 09:00:00,6.4,36,1017.6,2.0,23,7.8,373.0,258.0
2022-03-21 10:00:00,7.6,33,1018.2,3.5,15,16.2,461.0,308.0
2022-03-21 11:00:00,8.8,27,1018.0,3.2,35,20.7,804.0,224.0
2022-03-21 12:00:00,9.7,26,1017.3,3.3,57,22.4,781.0,283.0
2022-03-21 13:00:00,10.1,23,1016.3,5.1,72,22.5,479.0,316.0
2022-03-21 14:00:00,11.1,20,1015.5,2.4,93,24.1,716.0,169.0
2022-03-21 15:00:00,11.5,19,1014.9,2.8,48,20.8,568.0,155.0
2022-03-21 16:00:00,11.3,18,1014.9,3.7,58,16.9,371.0,127.0
2022-03-21 17:00:00,9.8,16,1015.4,4.0,30,8.5,143.0,76.0
2022-03-21 18:00:00,8.3,17,1016.2,5.1,24,4.3,1.0,5.0
2022-03-21 19:00:00,6.9,23,1017.4,3.7,37,1.7,0.0,0.0
2022-03-21 20:00:00,6.4,22,1018.1,3.0,27,0.8,0.0,0.0
2022-03-21 21:00:00,5.7,23,1019.0,3.0,40,0.0,0.0,0.0
2022-03-21 22:00:00,2.5,33,1019.7,0.8,49,-1.6,0.0,0.0
2022-03-21 23:00:00,0.7,46,1019.6,1.3,87,-2.1,0.0,0.0
2022-03-22 00:00:00,-1.4,58,1020.0,0.7,63,-2.5,0.0,0.0
2022-03-22 01:00:00,-2.7,66,1020.0,0.0,PPC,-2.9,0.0,0.0
2022-03-22 02:00:00,-3.0,68,1020.3,0.5,343,-3.4,0.0,0.0
2022-03-22 03:00:00,-3.7,70,1019.9,0.8,63,-3.8,0.0,0.0
2022-03-22 04:00:00,-3.8,72,1019.9,1.1,93,-4.2,0.0,0.0
2022-03-22 05:00:00,-4.1,75,1020.0,1.2,88,-4.1,0.0,0.0
2022-03-22 06:00:00,-2.3,69,1019.6,1.5,101,-2.9,0.0,0.0
2022-03-22 07:00:00,-1.2,65,1019.6,1.8,91,-1.9,66.0,68.0
2022-03-22 08:00:00,1.4,53,1019.5,2.7,76,1.1,168.0,159.0
2022-03-22 09:00:00,3.1,47,1019.8,0.8,53,2.9,355.0,301.0
2022-03-22 10:00:00,5.0,35,1019.9,0.6,124,9.5,305.0,308.0
2022-03-22 11:00:00,6.1,34,1019.4,1.3,249,10.0,649.0,456.0
2022-03-22 12:00:00,7.5,28,1018.1,1.4,232,14.0,282.0,287.0
2022-03-22 13:00:00,8.1,25,1017.1,1.1,274,12.5,295.0,299.0
2022-03-22 14:00:00,8.6,23,1015.8,1.5,260,15.4,281.0,285.0
2022-03-22 15:00:00,9.6,20,1014.0,1.8,122,18.6,300.0,295.0
2022-03-22 16:00:00,9.4,21,1012.9,2.0,201,12.8,71.0,75.0
2022-03-22 17:00:00,8.8,23,1012.5,2.2,227,8.0,16.0,20.0
2022-03-22 18:00:00,3.7,74,1014.0,4.8,211,3.3,0.0,0.0
2022-03-22 19:00:00,1.7,91,1013.8,0.2,PPC,2.4,0.0,0.0
2022-03-22 20:00:00,1.1,93,1013.5,1.1,65,0.0,0.0,0.0
2022-03-22 21:00:00,0.7,94,1013.3,0.7,82,-1.1,0.0,0.0
2022-03-22 22:00:00,-0.5,94,1013.1,0.5,54,-0.8,0.0,0.0
2022-03-22 23:00:00,-1.1,96,1012.7,0.8,120,-1.2,0.0,0.0
2022-03-23 00:00:00,-1.8,96,1012.0,0.0,PPC,-1.6,0.0,0.0
